Região,Área,Pagamento,Opinião,Renda,Idade
Jaquereçaba,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.36,26
Jaquereçaba,Engenharia e Produção,Financiamento bancário,Indiferente,1.36,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.37,26
Baependinha,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.37,26
Itamaracanã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.37,26
Jaquereçaba,Administração,Financiamento bancário,Insatisfeito,1.37,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Muito insatisfeito,1.38,26
Aratibutantã,Computação e Matemática,Financiamento bancário,Indiferente,1.38,26
Aratibutantã,Engenharia e Produção,Recursos próprios,Indiferente,1.38,26
Baependinha,Administração,Financiamento bancário,Satisfeito,1.38,26
Baependinha,Computação e Matemática,Financiamento bancário,Indiferente,1.38,26
Itamaracanã,Administração,Bolsas de estudo,Indiferente,1.38,26
Itamaracanã,Educacional,Financiamento bancário,Satisfeito,1.38,26
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.38,26
Jaquereçaba,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.38,26
Jaquereçaba,Administração,Bolsas de estudo,Insatisfeito,1.38,26
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.38,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.39,26
Aratibutantã,Computação e Matemática,Financiamento bancário,Insatisfeito,1.39,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Muito insatisfeito,1.39,26
Aratibutantã,Administração,Financiamento bancário,Insatisfeito,1.39,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.39,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.39,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.39,26
Baependinha,Administração,Financiamento bancário,Satisfeito,1.39,26
Baependinha,Engenharia e Produção,Financiamento bancário,Indiferente,1.39,26
Itamaracanã,Computação e Matemática,Financiamento bancário,Insatisfeito,1.39,26
Itamaracanã,Engenharia e Produção,Financiamento bancário,Satisfeito,1.39,26
Jaquereçaba,Administração,Financiamento bancário,Satisfeito,1.39,26
Jaquereçaba,Administração,Financiamento bancário,Insatisfeito,1.39,26
Aratibutantã,Computação e Matemática,Financiamento bancário,Insatisfeito,1.4,26
Aratibutantã,Jurídica e Contábil,Recursos próprios,Insatisfeito,1.4,26
Aratibutantã,Administração,Financiamento bancário,Insatisfeito,1.4,26
Aratibutantã,Jurídica e Contábil,Recursos próprios,Muito insatisfeito,1.4,26
Aratibutantã,Administração,Financiamento bancário,Insatisfeito,1.4,26
Aratibutantã,Administração,Financiamento bancário,Indiferente,1.4,26
Aratibutantã,Administração,Financiamento bancário,Satisfeito,1.4,26
Baependinha,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.4,26
Baependinha,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.4,26
Itamaracanã,Jurídica e Contábil,Financiamento bancário,Indiferente,1.4,26
Aratibutantã,Computação e Matemática,Financiamento bancário,Indiferente,1.41,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Indiferente,1.41,26
Aratibutantã,Administração,Financiamento bancário,Indiferente,1.41,26
Baependinha,Computação e Matemática,Financiamento bancário,Insatisfeito,1.41,26
Baependinha,Engenharia e Produção,Financiamento bancário,Indiferente,1.41,26
Baependinha,Computação e Matemática,Financiamento bancário,Satisfeito,1.41,26
Itamaracanã,Computação e Matemática,Financiamento bancário,Indiferente,1.41,26
Itamaracanã,Administração,Financiamento bancário,Satisfeito,1.41,26
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.41,26
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.41,26
Jaquereçaba,Computação e Matemática,Financiamento bancário,Satisfeito,1.41,26
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.41,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Muito insatisfeito,1.42,26
Baependinha,Jurídica e Contábil,Financiamento bancário,Indiferente,1.42,26
Baependinha,Computação e Matemática,Financiamento bancário,Insatisfeito,1.42,26
Aratibutantã,Administração,Financiamento bancário,Indiferente,1.43,26
Aratibutantã,Administração,Financiamento bancário,Indiferente,1.43,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.43,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.43,26
Baependinha,Administração,Financiamento bancário,Indiferente,1.43,26
Baependinha,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.43,26
Baependinha,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.43,26
Baependinha,Administração,Financiamento bancário,Insatisfeito,1.43,26
Itamaracanã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.43,26
Jaquereçaba,Computação e Matemática,Financiamento bancário,Satisfeito,1.43,26
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.43,26
Jaquereçaba,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.43,26
Jaquereçaba,Engenharia e Produção,Financiamento bancário,Muito insatisfeito,1.43,26
Jaquereçaba,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.43,26
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.43,26
Jaquereçaba,Engenharia e Produção,Financiamento bancário,Muito insatisfeito,1.43,26
Jaquereçaba,Computação e Matemática,Financiamento bancário,Indiferente,1.43,26
Aratibutantã,Administração,Financiamento bancário,Indiferente,1.44,26
Aratibutantã,Computação e Matemática,Financiamento bancário,Muito insatisfeito,1.44,26
Baependinha,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.44,26
Baependinha,Engenharia e Produção,Financiamento bancário,Satisfeito,1.44,26
Jaquereçaba,Computação e Matemática,Financiamento bancário,Muito insatisfeito,1.44,26
Jaquereçaba,Administração,Financiamento bancário,Indiferente,1.44,26
Jaquereçaba,Computação e Matemática,Financiamento bancário,Indiferente,1.44,26
Jaquereçaba,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.44,26
Aratibutantã,Administração,Financiamento bancário,Insatisfeito,1.45,26
Aratibutantã,Computação e Matemática,Financiamento bancário,Insatisfeito,1.45,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.45,26
Aratibutantã,Administração,Financiamento bancário,Indiferente,1.45,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.45,26
Baependinha,Administração,Financiamento bancário,Satisfeito,1.45,26
Baependinha,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.45,26
Itamaracanã,Jurídica e Contábil,Financiamento bancário,Satisfeito,1.45,26
Jaquereçaba,Administração,Financiamento bancário,Satisfeito,1.45,26
Jaquereçaba,Computação e Matemática,Financiamento bancário,Insatisfeito,1.45,26
Jaquereçaba,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.45,26
Jaquereçaba,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.45,26
Jaquereçaba,Engenharia e Produção,Financiamento bancário,Satisfeito,1.45,26
Paranapitanga,Computação e Matemática,Recursos próprios,Satisfeito,1.45,26
Aratibutantã,Administração,Financiamento bancário,Indiferente,1.46,26
Baependinha,Computação e Matemática,Financiamento bancário,Satisfeito,1.46,26
Itamaracanã,Engenharia e Produção,Financiamento bancário,Indiferente,1.46,26
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.46,26
Jaquereçaba,Engenharia e Produção,Financiamento bancário,Indiferente,1.46,26
Paranapitanga,Administração,Financiamento bancário,Insatisfeito,1.46,26
Aratibutantã,Computação e Matemática,Financiamento bancário,Muito insatisfeito,1.47,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.47,26
Aratibutantã,Computação e Matemática,Financiamento bancário,Indiferente,1.47,26
Aratibutantã,Administração,Financiamento bancário,Indiferente,1.47,26
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.47,26
Jaquereçaba,Humanidades,Bolsas de estudo,Indiferente,1.47,26
Paranapitanga,Administração,Financiamento bancário,,1.47,26
Aratibutantã,Administração,Financiamento bancário,Satisfeito,1.48,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.48,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Muito insatisfeito,1.48,26
Aratibutantã,Administração,Financiamento bancário,Muito satisfeito,1.48,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.48,26
Aratibutantã,Computação e Matemática,Financiamento bancário,Satisfeito,1.48,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.48,26
Baependinha,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.48,26
Jaquereçaba,Educacional,Bolsas de estudo,Insatisfeito,1.48,26
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.48,26
Jaquereçaba,Administração,Financiamento bancário,Insatisfeito,1.48,26
Paranapitanga,Computação e Matemática,Financiamento bancário,Insatisfeito,1.48,26
Aratibutantã,Administração,Recursos próprios,Muito satisfeito,1.49,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Indiferente,1.49,26
Itamaracanã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.49,26
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.49,26
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Indiferente,1.49,26
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.49,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.5,26
Baependinha,Administração,Financiamento bancário,Insatisfeito,1.5,26
Jaquereçaba,Computação e Matemática,Financiamento bancário,Insatisfeito,1.5,26
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Insatisfeito,1.5,26
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.5,26
Paranapitanga,Educacional,Financiamento bancário,Satisfeito,1.5,26
Aratibutantã,Administração,Financiamento bancário,Satisfeito,1.51,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.51,26
Baependinha,Administração,Financiamento bancário,Muito satisfeito,1.51,26
Baependinha,Engenharia e Produção,Financiamento bancário,Satisfeito,1.51,26
Itamaracanã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.51,26
Jaquereçaba,Administração,Financiamento bancário,Indiferente,1.51,26
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Satisfeito,1.51,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.52,26
Baependinha,Administração,Financiamento bancário,Satisfeito,1.52,26
Baependinha,Administração,Recursos próprios,Muito satisfeito,1.52,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.53,26
Aratibutantã,Administração,Financiamento bancário,Indiferente,1.53,26
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.53,26
Jaquereçaba,Educacional,Bolsas de estudo,Indiferente,1.53,26
Paranapitanga,Engenharia e Produção,Financiamento bancário,Satisfeito,1.53,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.54,26
Aratibutantã,Administração,Financiamento bancário,Satisfeito,1.54,26
Aratibutantã,Administração,Financiamento bancário,Satisfeito,1.55,26
Aratibutantã,Computação e Matemática,Financiamento bancário,Insatisfeito,1.55,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.55,26
Aratibutantã,Administração,Financiamento bancário,Insatisfeito,1.55,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.55,26
Aratibutantã,Jurídica e Contábil,Recursos próprios,Insatisfeito,1.55,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.55,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Indiferente,1.55,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.55,26
Baependinha,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.55,26
Baependinha,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.55,26
Itamaracanã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.55,26
Jaquereçaba,Administração,Recursos próprios,Satisfeito,1.55,26
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Muito insatisfeito,1.55,26
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.55,26
Paranapitanga,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.55,26
Paranapitanga,Engenharia e Produção,Recursos próprios,Satisfeito,1.55,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Muito insatisfeito,1.56,26
Aratibutantã,Computação e Matemática,Recursos próprios,Satisfeito,1.56,26
Aratibutantã,Computação e Matemática,Recursos próprios,Satisfeito,1.56,26
Jaquereçaba,Administração,Financiamento bancário,Satisfeito,1.56,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Indiferente,1.57,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.57,26
Aratibutantã,Administração,Financiamento bancário,Indiferente,1.57,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.57,26
Itamaracanã,Jurídica e Contábil,Financiamento bancário,Indiferente,1.57,26
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.57,26
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,1.58,26
Aratibutantã,Jurídica e Contábil,Recursos próprios,Insatisfeito,1.58,26
Aratibutantã,Jurídica e Contábil,Recursos próprios,Muito insatisfeito,1.58,26
Baependinha,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.58,26
Baependinha,Jurídica e Contábil,Financiamento bancário,Satisfeito,1.58,26
Baependinha,Jurídica e Contábil,Recursos próprios,Satisfeito,1.58,26
Jaquereçaba,Administração,Recursos próprios,Muito satisfeito,1.58,26
Aratibutantã,Jurídica e Contábil,Recursos próprios,Insatisfeito,1.59,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Satisfeito,1.59,26
Baependinha,Administração,Financiamento bancário,Insatisfeito,1.59,26
Jaquereçaba,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.59,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.6,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.6,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.6,26
Aratibutantã,Administração,Financiamento bancário,Satisfeito,1.6,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Indiferente,1.6,26
Aratibutantã,Administração,Financiamento bancário,Indiferente,1.6,26
Itamaracanã,Administração,Financiamento bancário,Satisfeito,1.6,26
Paranapitanga,Administração,Recursos próprios,Satisfeito,1.6,26
Paranapitanga,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.6,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.61,26
Aratibutantã,Computação e Matemática,Financiamento bancário,Indiferente,1.61,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,1.61,26
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,1.61,26
Baependinha,Administração,Financiamento bancário,Satisfeito,1.61,26
Baependinha,Engenharia e Produção,Financiamento bancário,Satisfeito,1.61,26
Baependinha,Jurídica e Contábil,Bolsas de estudo,Insatisfeito,1.61,26
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Indiferente,1.61,26
Paranapitanga,Administração,Financiamento bancário,Muito satisfeito,1.61,26
Paranapitanga,Administração,Financiamento bancário,Muito insatisfeito,1.61,26
,Administração,Financiamento bancário,Insatisfeito,1.61,26
Baependinha,Engenharia e Produção,Financiamento bancário,Indiferente,1.62,26
Baependinha,Computação e Matemática,Bolsas de estudo,Insatisfeito,1.62,26
Aratibutantã,Administração,Financiamento bancário,Satisfeito,1.63,26
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,1.63,26
Aratibutantã,Engenharia e Produção,Financiamento bancário,Insatisfeito,1.63,26
